btp;desc
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI 210123136 2 202408 021137874517
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 342776.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012/5210091261( 11 38800) 5210091338 ( 3 20240729
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202408051726841904
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 343455.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007112 A000141 14 072224 B I245
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001398 A000002 97 080624 B H550
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013279502 BIL L0013279501
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210105759, 521010 5760, 5210105761, 5210
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024015186-5210138 119
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202408123364 05013
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 344447.000 00
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202408051950535102
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 344419.000 00
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007149 A000141 35 072224 B I245
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024081439 7161244
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024015389-5210142 523
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210141693 Beli Stock Susu 1L 2024 081513601836
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001416 A000003 93 081224 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001416 A000003 51 080824 B I245
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202408141772512862
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001416 A000003 94 081224 B H550
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SUPRA BOGA LESTARI 202408121296860186
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013280467 BIL L0013280466
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 345380.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001429 A000004 34 082024 B I245
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300016965;KR OTOMATIS LLG-CIMB NIAGA PT.KURETAKESO HOTE WT/GDI-IND0/2024/0 7/972043 202408191 278470465
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001429 A000004 44 082024 B H550
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024015958-5210149 658
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013281839 BIL L0013281838
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300013043;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ELANG ANDALAN N EAN-5717 INV: 5210 068646
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20250 INV: 52 10116301
2300013043;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ELANG ANDALAN N EAN-5718 INV: 5210 063369
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2406-203 20240823 964454845
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2406-593 20240823 964454845
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 346231.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 346207.000 00
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE pot promo juli 202 4 11.481.951
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202408191940346734
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007164 A000141 99 080724 B I245
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202408284775 75828
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024082816 64890688
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2024082 7992027303
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202408281934150434
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20317 INV: 52 10139174
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20314 INV: 52 10132693
2300013043;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20319 INV: 52 10091727
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20315 INV: 52 10106190
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20320 INV: 52 10100284
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20316 INV: 52 10143485
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20318 INV: 52 10125692
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202408303900 54685
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20335 INV: 52 10133248
2300013043;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ELANG ANDALAN N EAN-5750 INV: 5210 150239
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20372 INV: 52 10156795
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI 210157270 2 202409 031066022882
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2407-828 20240902 1084568047
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2407-313 20240902 1084568047
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001455 11PI000 0081 082624 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001455 11PI000 0016 081624 B I24 5
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012/5210145654( 45 55200) 5210146139 ( 1 20240827
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013283270 BIL L0013283269
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5222369065( 254) 5222369065( 6 80 202408276
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300017292;KR OTOMATIS LLG-CIMB NIAGA PT.NUSANTARA ENAK Pembayaran Greenfi elds INV N7890724
2300017292;KR OTOMATIS LLG-CIMB NIAGA PT.NUSANTARA ENAK Pembayaran Greenfi elds INV N7890766
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202409091385 318818
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20507 INV: 52 10172406
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 348591.000 00
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202409091385 318818
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 348557.000 00
2300017292;KR OTOMATIS LLG-CIMB NIAGA PT.NUSANTARA ENAK Pembayaran Greenfi elds INV No N7902 349
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007183 A000142 60 082024 B I245
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202409022047886278
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013284325 BIL L0013284324
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024017507-5210167 746
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202409111533670714
2300008541;KR OTOMATIS LLG-CIMB NIAGA PT.HALIM BANGUN SA GREENFIELD INDONES IA 21281
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 20240912159566734
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V/DSY/2409/0317 IN V5222488691 202409 11205664983
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V/DSY/2409/0318 IN V5222488823 202409 11205664983
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20556 INV: 52 10172672
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 349659.000 00
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001494 A000004 75 091724 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001494 11PI000 0044 082124 B I24 5
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013285529 BIL L0013285528
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001498 11PI000 0090 082824 B I24 5
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V/DSY/2409/0458 IN V5222489316 202409 181055793771
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V/DSY/2409/0459 IN V5222489643 202409 181055793771
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V/DSY/2409/0460 IN V5222489852 202409 181055793771
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024092018 77324154
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 20240917975128269
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 350803.000 00
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 350849.000 00
2300008541;KR OTOMATIS LLG-CIMB NIAGA PT.HALIM BANGUN SA GREENFIELDS INDONE SIA 21345
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202409258289 12551
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013286624 BIL L0013286623
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2024092 6285174369
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024092619 87207602
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210187126 Beli Stock Susu 1L 2024 092620679148
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300018398;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN KKG 01/ 10/2024
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202409301889954022
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 352111.000 00
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202410011172 083346
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007224 A000143 36 090924 B I245
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024017912-5210178 209
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20619 INV: 52 10179392
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20745 INV: 52 10190577
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20743 INV: 52 10185783
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001514 11PI000 0252 091824 B I24 5
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300016965;KR OTOMATIS LLG-CIMB NIAGA PT.KURETAKESO HOTE NV 5222489851 2024 0929861667993
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V/DSY/2410/0089 IN V5222490156 202410 02217986933
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V/DSY/2410/0090 IN V5222490217 202410 02217986933
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 210168024/52101680 23/5210172267/521 017 20241001
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 353188.000 00
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE rafaksi promo agt 2024 10.092.675
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007245 A000143 71 091924 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001522 11PI000 0272 091824 B I24 5
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024019315-5210201 180
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202410101334 774998
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202410101334 774998
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 20241007742675179
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 354155.000 00
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 354115.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA gf
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001544 11PI000 0516 100224 B I24 5
2300005478;KR OTOMATIS LLG-CIMB NIAGA PT.FILOSOFI ADIDAY 5210207466, Folks Co Gaming Space C offe
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013287679 BIL L0013287678
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210207918 Beli Stock Susu 1L 2024 101754470600
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210174718, 521017 4717
2300017292;KR OTOMATIS LLG-CIMB NIAGA PT.NUSANTARA ENAK Pembayaran Greenfi elds INV No N8014 084
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 20241014115041424
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2410.0136 INV5222491200 I NV5 20241016
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2410.0115 INV5222490633 2024 101611132753
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 354917.000 00
2300008541;KR OTOMATIS LLG-CIMB NIAGA PT.HALIM BANGUN SA GREENFIELDS INDONE SIA 8259
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001557 11PI000 0715 100924 B I24 5
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024020357-5210212 258
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20806 INV: 52 10198853
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20847 INV: 52 10205398
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013288737 BIL L0013288736
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202410249996 83757
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024102514 83596179
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 355733.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 355763.000 00
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2410.0171 INV5222491752 1 842 20241022
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024020525-3210185 621-52102016
2300017454;KR OTOMATIS LLG-CIMB NIAGA PT.MINOR FOOD GROU T GREENFIELDS DAIR Y INDONESIA-PO202 408 20241025
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2024102 5620145489
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 20241028902345637
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 20241021353367436
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001567 11PI000 0772 101524 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001567 11PI000 0779 101524 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001567 11PI000 0776 101524 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001567 11PI000 0781 101524 B H55 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001567 11PI000 0783 101524 B H55 0
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202410292515 64940
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013290056 BIL L0013290055
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210228964 Beli Stock Susu 1L 2024 103120798359
2300008541;KR OTOMATIS LLG-CIMB NIAGA PT.HALIM BANGUN SA GREENFIELDS INDONE SIA 8337
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 210201390/52101908 31/5210204947/521 018 20241028
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 357175.000 00
2300008541;KR OTOMATIS LLG-CIMB NIAGA PT.HALIM BANGUN SA GREENFIELD INDONES IA 08353
2300008541;KR OTOMATIS LLG-CIMB NIAGA PT.HALIM BANGUN SA GREENFIELD INDONES IA 08290
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 357160.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007306 A000145 00 102224 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001588 11PI000 0910 102924 B I24 5
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE rafaksi promo sept 2024 11.351.304
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
