23.04.2026|DZ|ID93|23.04.2026|04|IDR||23042026-0001||PEMBAYARAN PT GDI SURYA|40||1113030303||172418633|23.04.2026|3000|418633.00 PEMBAYARAN PT GDI SURYA ANUGERAH SEN|9300DDJT0A
23.04.2026|DZ|ID93|23.04.2026|04|IDR||23042026-0001||GREEN ESTEH INDONESIA MA|40||1113030304||825840|23.04.2026|3000|EH INDONE   BP-NB-26041638   5222548159|9300DDJT0A
23.04.2026|DZ|ID93|23.04.2026|04|IDR||23042026-0001||PEMBAYARAN PT GDI SURYA|15|2300010519|||172418633|23.04.2026|3000|418633.00 PEMBAYARAN PT GDI SURYA ANUGERAH SEN|9300DDJT0A
23.04.2026|DZ|ID93|23.04.2026|04|IDR||23042026-0001||GREEN ESTEH INDONESIA MA|15|2300016531|||825840|23.04.2026|3000|EH INDONE   BP-NB-26041638   5222548159|9300DDJT0A
