btp;desc
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT BYAR FAKTUR AUSTAS IA PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0925 PCM 0053008663
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US PT_013602_GREENFIE LDS INV SO NUMBER 1210361924_P7
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0924 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0937 PCM 0053008663
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL PCM0053 061777
2300017120;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 1055 568 10498681054183 1056053 104
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0946 PCM 0053008663
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0945 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0950 PCM 0053008663
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0949 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0957 PCM 0053008663
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0956 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300016837;KR OTOMATIS LLG-DANAMON SARI MAKMUR PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300017120;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 1062 729 10589291052877
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0965 PCM 0053008663
2300016837;KR OTOMATIS LLG-DANAMON SARI MAKMUR PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0964 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0967 PCM 0053061777
2300000239;KR OTOMATIS LLG-DANAMON SAGA RETAILINDO SO BCA PT GREENFIELDS INDONESIA
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300016837;KR OTOMATIS LLG-DANAMON SARI MAKMUR PCM0053061777
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0972 PCM 0053008663
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US PT_013602_PEMB GRE ENFIELD KOPI KKD I NV OS 26/02/1777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US PT_013602_PEMB GRE ENFIELD KOPI KKD I NV SO 1210411777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0983 PCM 0053008663
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0982 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300017120;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 1075 062 1068117
2300013844;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GDI INV MEI 2025 P CM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0991 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0990 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 0998 PCM 0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1001 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1000 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1007 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1006 PCM 0053061777
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1013 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1012 PCM 0053061777
2300017120;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 1083 886 1076364
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1023 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1022 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1032 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1031 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PSP 257 255 - TMR 292 810 PCM0053061 777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1034 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1033 PCM 0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1041 PCM 0053008663
2300015470;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1040 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300005024;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 1086 012 1089206
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1047 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1046 PCM 0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1054 PCM 0053008663
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1053 PCM 0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1058 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1057 PCM 0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ 1062 PCM005300 8663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1061 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US PT_013602_SUSU KAN TIN INV 8/8/2025_P T GREENFI PC
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PCM0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1068 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300005024;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 1086 012 1089206
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1077 PCM 0053008663
2300014473;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WESEL 1076 PCM 0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300006328;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300000239;KR OTOMATIS LLG-DANAMON SAGA RETAILINDO SO BCA PT GREENFIELDS INDONESIA
2300017120;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 1112 479
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777 
2300000239;KR OTOMATIS LLG-DANAMON SAGA RETAILINDO SO BCA PT GREENFIELDS INDONESIA
2300017871;KR OTOMATIS LLG-DANAMON SAGA SUPERMARKET`C BCA PT GREENFIELDS INDONESIA
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US PEMB OS GREENFIELD 11/2-28/7/2025 PC M0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WASEL 0604 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENDFIELDS INV 5 222401362 PCM00530 61777 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENDFIELDS INV 5 222411090 PCM00530 61777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENDFIELDS INV 6 560 11095 PCM00530 61777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENDFIELDS INV 1 4717 14718 PCM0053 061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON ANUGRAH BERKAT AND PCM0053061777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US PEMBAYARAN GREENFI ELDS KKD PCM005306 1777 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENDFIELDS INV 1 1092 31605 PCM0053 061777 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENFIELDS INV 52 22436927 PCM005306 1777 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT WASEL 0612 PCM0053 061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
2300017120;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 8964 15 906816
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WASEL 0614 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WASEL 0615 PCM 0053061777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US PT_013602_INV 160- S6641699 GREENFIEL DS KKD_PT GR
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENFIELDS INV 52 22380515 PCM005306 1777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENDFIELDS INV 1 209 1608 PCM005306 1777 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WASEL 0592 PCM 0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON TIGARAKSA SATRIA T GREENDFIELDS INV 5 222380450 PCM00530 61777
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON PULAUBARU JAYA`PT PBJ WASEL 0595 PCM 0053061777 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-DANAMON BARU INDAH`PT BYR FKT GF-BI BPN PCM0053061777 
2300017120;KR OTOMATIS LLG-DANAMON AMERICAN EMBASSY C Fresh Milk Kw 8922 41 885987
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US 0_INV N7203651_PT GREENFI PCM0053061 777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US 0_INV N7238377_PT GREENFI PCM0053061 777
2300016443;KR OTOMATIS LLG-DANAMON KOPKARDAN POKOK US 0_INV N7203653_PT GREENFI PCM0053061 777
